STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,AGE,Age,SEX,Sex,EDUCATION_LEV,Education level,DOMAIN,Domain,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals,BASE_PER,Base period
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_INEQ(1.1),Current well-being vertical inequality,I,CRI,Costa Rica,2_8_VER,Top earnings of full-time employees decile,FCTR_D1_EARN,Factor of lowest earnings decile,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2022,,3.2820512821,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_INEQ(1.1),Current well-being vertical inequality,I,SWE,Sweden,2_8_VER,Top earnings of full-time employees decile,FCTR_D1_EARN,Factor of lowest earnings decile,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2017,,2.1150442478,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_INEQ(1.1),Current well-being vertical inequality,I,SWE,Sweden,2_8_VER,Top earnings of full-time employees decile,FCTR_D1_EARN,Factor of lowest earnings decile,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2018,,2.1391304348,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_INEQ(1.1),Current well-being vertical inequality,I,SWE,Sweden,2_8_VER,Top earnings of full-time employees decile,FCTR_D1_EARN,Factor of lowest earnings decile,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2019,,2.1276595745,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_INEQ(1.1),Current well-being vertical inequality,I,SWE,Sweden,2_8_VER,Top earnings of full-time employees decile,FCTR_D1_EARN,Factor of lowest earnings decile,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2020,,2.1422594142,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_INEQ(1.1),Current well-being vertical inequality,I,SWE,Sweden,2_8_VER,Top earnings of full-time employees decile,FCTR_D1_EARN,Factor of lowest earnings decile,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2021,,2.1721311475,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_INEQ(1.1),Current well-being vertical inequality,I,SWE,Sweden,2_8_VER,Top earnings of full-time employees decile,FCTR_D1_EARN,Factor of lowest earnings decile,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2022,,2.2,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_INEQ(1.1),Current well-being vertical inequality,I,SWE,Sweden,2_8_VER,Top earnings of full-time employees decile,FCTR_D1_EARN,Factor of lowest earnings decile,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2004,,2.012195122,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_INEQ(1.1),Current well-being vertical inequality,I,SWE,Sweden,2_8_VER,Top earnings of full-time employees decile,FCTR_D1_EARN,Factor of lowest earnings decile,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2023,,2.2030651341,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_INEQ(1.1),Current well-being vertical inequality,I,SWE,Sweden,2_8_VER,Top earnings of full-time employees decile,FCTR_D1_EARN,Factor of lowest earnings decile,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2005,,2.0297619048,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_INEQ(1.1),Current well-being vertical inequality,I,SWE,Sweden,2_8_VER,Top earnings of full-time employees decile,FCTR_D1_EARN,Factor of lowest earnings decile,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2006,,2.0348837209,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_INEQ(1.1),Current well-being vertical inequality,I,SWE,Sweden,2_8_VER,Top earnings of full-time employees decile,FCTR_D1_EARN,Factor of lowest earnings decile,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2007,,2.0568181818,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_INEQ(1.1),Current well-being vertical inequality,I,SWE,Sweden,2_8_VER,Top earnings of full-time employees decile,FCTR_D1_EARN,Factor of lowest earnings decile,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2008,,2.0537634409,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_INEQ(1.1),Current well-being vertical inequality,I,SWE,Sweden,2_8_VER,Top earnings of full-time employees decile,FCTR_D1_EARN,Factor of lowest earnings decile,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2009,,2.0362694301,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_INEQ(1.1),Current well-being vertical inequality,I,SWE,Sweden,2_8_VER,Top earnings of full-time employees decile,FCTR_D1_EARN,Factor of lowest earnings decile,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2010,,2.0408163265,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_INEQ(1.1),Current well-being vertical inequality,I,SWE,Sweden,2_8_VER,Top earnings of full-time employees decile,FCTR_D1_EARN,Factor of lowest earnings decile,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2011,,2.035,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_INEQ(1.1),Current well-being vertical inequality,I,SWE,Sweden,2_8_VER,Top earnings of full-time employees decile,FCTR_D1_EARN,Factor of lowest earnings decile,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2012,,2.0588235294,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_INEQ(1.1),Current well-being vertical inequality,I,SWE,Sweden,2_8_VER,Top earnings of full-time employees decile,FCTR_D1_EARN,Factor of lowest earnings decile,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2013,,2.0817307692,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_INEQ(1.1),Current well-being vertical inequality,I,SWE,Sweden,2_8_VER,Top earnings of full-time employees decile,FCTR_D1_EARN,Factor of lowest earnings decile,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2014,,2.0990566038,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_INEQ(1.1),Current well-being vertical inequality,I,SWE,Sweden,2_8_VER,Top earnings of full-time employees decile,FCTR_D1_EARN,Factor of lowest earnings decile,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2015,,2.087962963,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_INEQ(1.1),Current well-being vertical inequality,I,PRT,Portugal,6_1_VER,Top reading scores decile,FCTR_D1_SCR,Factor of lowest scores decile,_T,Total,_T,Total,_T,Total,HSL_6,Knowledge and skills,2022,,1.68972399213518,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_INEQ(1.1),Current well-being vertical inequality,I,SVN,Slovenia,6_3_VER,Top science scores decile,FCTR_D1_SCR,Factor of lowest scores decile,_T,Total,_T,Total,_T,Total,HSL_6,Knowledge and skills,2022,,1.65306444458021,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_INEQ(1.1),Current well-being vertical inequality,I,NOR,Norway,7_3_VER,Top personal relationship satisfaction scores quintile,FCTR_Q1_SCR_PERS_REL_SATISFACTION,Factor of lowest personal relationship satisfaction scores quintile,_T,Total,_T,Total,_T,Total,HSL_7,Social connections,2018,,1.65651250417604,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_INEQ(1.1),Current well-being vertical inequality,I,USA,United States,6_3_VER,Top science scores decile,FCTR_D1_SCR,Factor of lowest scores decile,_T,Total,_T,Total,_T,Total,HSL_6,Knowledge and skills,2022,,1.79135751152337,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_INEQ(1.1),Current well-being vertical inequality,I,ESP,Spain,7_3_VER,Top personal relationship satisfaction scores quintile,FCTR_Q1_SCR_PERS_REL_SATISFACTION,Factor of lowest personal relationship satisfaction scores quintile,_T,Total,_T,Total,_T,Total,HSL_7,Social connections,2022,,1.85896652329638,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_INEQ(1.1),Current well-being vertical inequality,I,ESP,Spain,7_3_VER,Top personal relationship satisfaction scores quintile,FCTR_Q1_SCR_PERS_REL_SATISFACTION,Factor of lowest personal relationship satisfaction scores quintile,_T,Total,_T,Total,_T,Total,HSL_7,Social connections,2013,,1.88037959421505,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_INEQ(1.1),Current well-being vertical inequality,I,CHE,Switzerland,6_2_VER,Top mathematics scores decile,FCTR_D1_SCR,Factor of lowest scores decile,_T,Total,_T,Total,_T,Total,HSL_6,Knowledge and skills,2022,,1.66606078287354,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_INEQ(1.1),Current well-being vertical inequality,I,FIN,Finland,1_2,Top average household disposable income quintile,FCTR_Q1_INC,Factor of lowest income quintile,_T,Total,_T,Total,_T,Total,HSL_1,Income and wealth,2012,,3.7,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_INEQ(1.1),Current well-being vertical inequality,I,FIN,Finland,1_2,Top average household disposable income quintile,FCTR_Q1_INC,Factor of lowest income quintile,_T,Total,_T,Total,_T,Total,HSL_1,Income and wealth,2013,,3.8,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_INEQ(1.1),Current well-being vertical inequality,I,FIN,Finland,1_2,Top average household disposable income quintile,FCTR_Q1_INC,Factor of lowest income quintile,_T,Total,_T,Total,_T,Total,HSL_1,Income and wealth,2014,,3.7,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_INEQ(1.1),Current well-being vertical inequality,I,FIN,Finland,1_2,Top average household disposable income quintile,FCTR_Q1_INC,Factor of lowest income quintile,_T,Total,_T,Total,_T,Total,HSL_1,Income and wealth,2015,,3.7,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_INEQ(1.1),Current well-being vertical inequality,I,FIN,Finland,1_2,Top average household disposable income quintile,FCTR_Q1_INC,Factor of lowest income quintile,_T,Total,_T,Total,_T,Total,HSL_1,Income and wealth,2016,,3.7,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_INEQ(1.1),Current well-being vertical inequality,I,FIN,Finland,1_2,Top average household disposable income quintile,FCTR_Q1_INC,Factor of lowest income quintile,_T,Total,_T,Total,_T,Total,HSL_1,Income and wealth,2017,,3.8,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_INEQ(1.1),Current well-being vertical inequality,I,FIN,Finland,1_2,Top average household disposable income quintile,FCTR_Q1_INC,Factor of lowest income quintile,_T,Total,_T,Total,_T,Total,HSL_1,Income and wealth,2018,,3.9,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_INEQ(1.1),Current well-being vertical inequality,I,FIN,Finland,1_2,Top average household disposable income quintile,FCTR_Q1_INC,Factor of lowest income quintile,_T,Total,_T,Total,_T,Total,HSL_1,Income and wealth,2019,,3.9,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_INEQ(1.1),Current well-being vertical inequality,I,FIN,Finland,1_2,Top average household disposable income quintile,FCTR_Q1_INC,Factor of lowest income quintile,_T,Total,_T,Total,_T,Total,HSL_1,Income and wealth,2020,,3.7,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_INEQ(1.1),Current well-being vertical inequality,I,FIN,Finland,1_2,Top average household disposable income quintile,FCTR_Q1_INC,Factor of lowest income quintile,_T,Total,_T,Total,_T,Total,HSL_1,Income and wealth,2021,,3.9,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_INEQ(1.1),Current well-being vertical inequality,I,FIN,Finland,1_2,Top average household disposable income quintile,FCTR_Q1_INC,Factor of lowest income quintile,_T,Total,_T,Total,_T,Total,HSL_1,Income and wealth,2022,,3.9,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_INEQ(1.1),Current well-being vertical inequality,I,FIN,Finland,1_2,Top average household disposable income quintile,FCTR_Q1_INC,Factor of lowest income quintile,_T,Total,_T,Total,_T,Total,HSL_1,Income and wealth,2004,,3.8,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_INEQ(1.1),Current well-being vertical inequality,I,FIN,Finland,1_2,Top average household disposable income quintile,FCTR_Q1_INC,Factor of lowest income quintile,_T,Total,_T,Total,_T,Total,HSL_1,Income and wealth,2005,,3.8,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_INEQ(1.1),Current well-being vertical inequality,I,FIN,Finland,1_2,Top average household disposable income quintile,FCTR_Q1_INC,Factor of lowest income quintile,_T,Total,_T,Total,_T,Total,HSL_1,Income and wealth,2006,,3.8,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_INEQ(1.1),Current well-being vertical inequality,I,FIN,Finland,1_2,Top average household disposable income quintile,FCTR_Q1_INC,Factor of lowest income quintile,_T,Total,_T,Total,_T,Total,HSL_1,Income and wealth,2007,,3.9,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_INEQ(1.1),Current well-being vertical inequality,I,FIN,Finland,1_2,Top average household disposable income quintile,FCTR_Q1_INC,Factor of lowest income quintile,_T,Total,_T,Total,_T,Total,HSL_1,Income and wealth,2008,,3.9,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_INEQ(1.1),Current well-being vertical inequality,I,FIN,Finland,1_2,Top average household disposable income quintile,FCTR_Q1_INC,Factor of lowest income quintile,_T,Total,_T,Total,_T,Total,HSL_1,Income and wealth,2009,,3.7,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_INEQ(1.1),Current well-being vertical inequality,I,FIN,Finland,1_2,Top average household disposable income quintile,FCTR_Q1_INC,Factor of lowest income quintile,_T,Total,_T,Total,_T,Total,HSL_1,Income and wealth,2010,,3.8,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_INEQ(1.1),Current well-being vertical inequality,I,CAN,Canada,2_8_VER,Top earnings of full-time employees decile,FCTR_D1_EARN,Factor of lowest earnings decile,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2019,,3.3740350877,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_INEQ(1.1),Current well-being vertical inequality,I,CAN,Canada,2_8_VER,Top earnings of full-time employees decile,FCTR_D1_EARN,Factor of lowest earnings decile,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2020,,3.3653333333,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_INEQ(1.1),Current well-being vertical inequality,I,CAN,Canada,2_8_VER,Top earnings of full-time employees decile,FCTR_D1_EARN,Factor of lowest earnings decile,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2021,,3.3017488076,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_INEQ(1.1),Current well-being vertical inequality,I,CAN,Canada,2_8_VER,Top earnings of full-time employees decile,FCTR_D1_EARN,Factor of lowest earnings decile,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2022,,3.289253686,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_INEQ(1.1),Current well-being vertical inequality,I,CAN,Canada,2_8_VER,Top earnings of full-time employees decile,FCTR_D1_EARN,Factor of lowest earnings decile,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2023,,3.3443478261,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_INEQ(1.1),Current well-being vertical inequality,I,CAN,Canada,2_8_VER,Top earnings of full-time employees decile,FCTR_D1_EARN,Factor of lowest earnings decile,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2004,,3.6857142857,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_INEQ(1.1),Current well-being vertical inequality,I,CAN,Canada,2_8_VER,Top earnings of full-time employees decile,FCTR_D1_EARN,Factor of lowest earnings decile,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2005,,3.7388888889,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_INEQ(1.1),Current well-being vertical inequality,I,CAN,Canada,2_8_VER,Top earnings of full-time employees decile,FCTR_D1_EARN,Factor of lowest earnings decile,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2006,,3.75,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_INEQ(1.1),Current well-being vertical inequality,I,CAN,Canada,2_8_VER,Top earnings of full-time employees decile,FCTR_D1_EARN,Factor of lowest earnings decile,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2007,,3.70225,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_INEQ(1.1),Current well-being vertical inequality,I,CAN,Canada,2_8_VER,Top earnings of full-time employees decile,FCTR_D1_EARN,Factor of lowest earnings decile,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2008,,3.817369727,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_INEQ(1.1),Current well-being vertical inequality,I,CAN,Canada,2_8_VER,Top earnings of full-time employees decile,FCTR_D1_EARN,Factor of lowest earnings decile,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2009,,3.7685714286,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_INEQ(1.1),Current well-being vertical inequality,I,CAN,Canada,2_8_VER,Top earnings of full-time employees decile,FCTR_D1_EARN,Factor of lowest earnings decile,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2010,,3.7145454545,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_INEQ(1.1),Current well-being vertical inequality,I,CAN,Canada,2_8_VER,Top earnings of full-time employees decile,FCTR_D1_EARN,Factor of lowest earnings decile,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2011,,3.7142857143,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_INEQ(1.1),Current well-being vertical inequality,I,CAN,Canada,2_8_VER,Top earnings of full-time employees decile,FCTR_D1_EARN,Factor of lowest earnings decile,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2012,,3.7951754386,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_INEQ(1.1),Current well-being vertical inequality,I,CAN,Canada,2_8_VER,Top earnings of full-time employees decile,FCTR_D1_EARN,Factor of lowest earnings decile,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2013,,3.7646173689,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_INEQ(1.1),Current well-being vertical inequality,I,CAN,Canada,2_8_VER,Top earnings of full-time employees decile,FCTR_D1_EARN,Factor of lowest earnings decile,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2014,,3.705625,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_INEQ(1.1),Current well-being vertical inequality,I,CAN,Canada,2_8_VER,Top earnings of full-time employees decile,FCTR_D1_EARN,Factor of lowest earnings decile,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2015,,3.7908279726,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_INEQ(1.1),Current well-being vertical inequality,I,CAN,Canada,2_8_VER,Top earnings of full-time employees decile,FCTR_D1_EARN,Factor of lowest earnings decile,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2016,,3.7112,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_INEQ(1.1),Current well-being vertical inequality,I,CAN,Canada,2_8_VER,Top earnings of full-time employees decile,FCTR_D1_EARN,Factor of lowest earnings decile,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2017,,3.6346153846,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_INEQ(1.1),Current well-being vertical inequality,I,AUS,Australia,6_3_VER,Top science scores decile,FCTR_D1_SCR,Factor of lowest scores decile,_T,Total,_T,Total,_T,Total,HSL_6,Knowledge and skills,2022,,1.7778009035908,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_INEQ(1.1),Current well-being vertical inequality,I,POL,Poland,11_1_VER,Top life satisfaction scores quintile,FCTR_Q1_SCR_LIFE_SATISFACTION,Factor of lowest life satisfaction scores quintile,_T,Total,_T,Total,_T,Total,HSL_11,Subjective well-being,2022,,1.9231649937729,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_INEQ(1.1),Current well-being vertical inequality,I,POL,Poland,11_1_VER,Top life satisfaction scores quintile,FCTR_Q1_SCR_LIFE_SATISFACTION,Factor of lowest life satisfaction scores quintile,_T,Total,_T,Total,_T,Total,HSL_11,Subjective well-being,2013,,2.28302463292194,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_INEQ(1.1),Current well-being vertical inequality,I,POL,Poland,11_1_VER,Top life satisfaction scores quintile,FCTR_Q1_SCR_LIFE_SATISFACTION,Factor of lowest life satisfaction scores quintile,_T,Total,_T,Total,_T,Total,HSL_11,Subjective well-being,2018,,2.0049261611638,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_INEQ(1.1),Current well-being vertical inequality,I,PRT,Portugal,11_1_VER,Top life satisfaction scores quintile,FCTR_Q1_SCR_LIFE_SATISFACTION,Factor of lowest life satisfaction scores quintile,_T,Total,_T,Total,_T,Total,HSL_11,Subjective well-being,2022,,2.44600104163548,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_INEQ(1.1),Current well-being vertical inequality,I,PRT,Portugal,11_1_VER,Top life satisfaction scores quintile,FCTR_Q1_SCR_LIFE_SATISFACTION,Factor of lowest life satisfaction scores quintile,_T,Total,_T,Total,_T,Total,HSL_11,Subjective well-being,2013,,3.89131226764747,,A,Normal value,0,Units,2,Two,,
